CPU	 1	 0.05
CPU	 3	 0.066675
CPU	 5	 0.083325
CPU	 7	 0.1
CPU	 9	 0.08335
CPU	 11	 0.06665
CPU	 13	 0.066675
CPU	 15	 0.06665
CPU	 17	 0.083325
CPU	 19	 0.066675
CPU	 21	 0.05
CPU	 23	 0.066675
CPU	 25	 0.066675
CPU	 27	 0.06665
CPU	 29	 0.083325
CPU	 31	 0.05
CPU	 33	 0.066675
CPU	 35	 0.066675
CPU	 37	 0.1
CPU	 39	 0.1
CPU	 41	 0.06665
CPU	 43	 0.06665
CPU	 45	 0.1
CPU	 47	 0.083325
CPU	 49	 0.1
CPU	 51	 0.083325
CPU	 53	 0.083325
CPU	 55	 0.066675
CPU	 57	 0.083325
CPU	 59	 0.05
CPU	 61	 0.066675
CPU	 63	 0.083325
CPU	 65	 0.066675
CPU	 67	 0.05
CPU	 69	 0.066675
CPU	 71	 0.083325
CPU	 73	 0.08335
CPU	 75	 0.05
CPU	 77	 0.1
CPU	 79	 0.05
CPU	 81	 0.066675
CPU	 83	 0.066675
CPU	 85	 0.083325
CPU	 87	 0.066675
CPU	 89	 0.083325
CPU	 91	 0.1
CPU	 93	 0.083325
CPU	 95	 0.05
CPU	 97	 0.08335
CPU	 99	 0.083325
CPU	 101	 0.116675
CPU	 103	 0.1
CPU	 105	 0.1
CPU	 107	 0.083325
CPU	 109	 0.083325
CPU	 111	 0.066675
CPU	 113	 0.08335
CPU	 115	 0.06665
CPU	 117	 0.083325
CPU	 119	 0.1
CPU	 121	 0.083325
CPU	 123	 0.06665
CPU	 125	 0.1
CPU	 127	 0.06665
CPU	 129	 0.116675
CPU	 131	 0.066675
CPU	 133	 0.083325
CPU	 135	 0.066675
CPU	 137	 0.083325
CPU	 139	 0.083325
CPU	 141	 0.083325
CPU	 143	 0.083325
CPU	 145	 0.083325
CPU	 147	 0.05
CPU	 149	 0.083325
CPU	 151	 0.1
CPU	 153	 0.08335
CPU	 155	 0.08335
CPU	 157	 0.08335
CPU	 159	 0.066675
CPU	 161	 0.083325
CPU	 163	 0.06665
CPU	 165	 0.1
CPU	 167	 0.08335
CPU	 169	 0.083325
CPU	 171	 0.06665
CPU	 173	 0.1
CPU	 175	 0.066675
CPU	 177	 0.1
CPU	 179	 0.08335
CPU	 181	 0.083325
CPU	 183	 0.066675
CPU	 185	 0.066675
CPU	 187	 0.1
CPU	 189	 0.116675
CPU	 191	 0.116675
CPU	 193	 0.1
CPU	 195	 0.083325
CPU	 197	 0.11665
CPU	 199	 0.066675
IO	 0	 274.9
IO	 2	 275
IO	 4	 275.1
IO	 6	 275.133
IO	 8	 275.15
IO	 10	 275.133
IO	 12	 275.183
IO	 14	 275.183
IO	 16	 275.233
IO	 18	 275.233
IO	 20	 275.283
IO	 22	 275.3
IO	 24	 275.333
IO	 26	 275.317
IO	 28	 275.317
IO	 30	 275.317
IO	 32	 275.333
IO	 34	 275.3
IO	 36	 275.35
IO	 38	 275.3
IO	 40	 275.283
IO	 42	 275.25
IO	 44	 275.25
IO	 46	 275.183
IO	 48	 275.15
IO	 50	 275.083
IO	 52	 275.067
IO	 54	 275
IO	 56	 275
IO	 58	 274.933
IO	 60	 274.917
IO	 62	 274.867
IO	 64	 274.817
IO	 66	 274.75
IO	 68	 274.717
IO	 70	 274.65
IO	 72	 274.583
IO	 74	 274.5
IO	 76	 274.45
IO	 78	 274.367
IO	 80	 274.333
IO	 82	 274.283
IO	 84	 274.233
IO	 86	 274.15
IO	 88	 274.1
IO	 90	 274.017
IO	 92	 273.933
IO	 94	 273.85
IO	 96	 273.8
IO	 98	 273.717
IO	 100	 273.633
IO	 102	 273.517
IO	 104	 273.433
IO	 106	 273.317
IO	 108	 273.233
IO	 110	 273.15
IO	 112	 273.05
IO	 114	 272.967
IO	 116	 272.883
IO	 118	 272.767
IO	 120	 272.65
IO	 122	 272.533
IO	 124	 272.433
IO	 126	 272.317
IO	 128	 272.217
IO	 130	 272.083
IO	 132	 271.983
IO	 134	 271.883
IO	 136	 271.767
IO	 138	 271.65
IO	 140	 271.55
IO	 142	 271.433
IO	 144	 271.3
IO	 146	 271.2
IO	 148	 271.083
IO	 150	 270.933
IO	 152	 270.783
IO	 154	 270.667
IO	 156	 270.533
IO	 158	 270.4
IO	 160	 270.25
IO	 162	 270.117
IO	 164	 269.983
IO	 166	 269.85
IO	 168	 269.7
IO	 170	 269.55
IO	 172	 269.4
IO	 174	 269.25
IO	 176	 269.083
IO	 178	 268.933
IO	 180	 268.783
IO	 182	 268.617
IO	 184	 268.45
IO	 186	 268.283
IO	 188	 268.083
IO	 190	 267.917
IO	 192	 267.7
IO	 194	 267.517
IO	 196	 267.35
IO	 198	 267.167
