CPU	 3	 0.066675
CPU	 7	 0.166675
CPU	 5	 0.1
CPU	 1	 0.133325
CPU	 11	 0.05
CPU	 9	 0.066675
CPU	 15	 0.05
CPU	 13	 0.05
CPU	 21	 0.05
CPU	 23	 0.066675
CPU	 17	 0.06665
CPU	 19	 0.116675
CPU	 25	 0.06665
CPU	 31	 0.13335
CPU	 37	 0.08335
CPU	 27	 0.08335
CPU	 33	 0.08335
CPU	 29	 0.08335
CPU	 35	 0.183325
CPU	 39	 0.1
CPU	 43	 0.333325
CPU	 41	 0.083325
CPU	 45	 0.116675
CPU	 47	 0.083325
CPU	 49	 0.083325
IO	 14	 85.5833
IO	 36	 84.65
IO	 6	 86.6333
IO	 32	 85.4334
IO	 38	 85.0833
IO	 10	 86.7333
IO	 4	 86.8667
IO	 24	 86.3
IO	 42	 85.3333
IO	 40	 85.5
IO	 16	 86.7167
IO	 8	 87.1834
IO	 2	 87.6
IO	 18	 86.9167
IO	 30	 86.5833
IO	 12	 87.1667
IO	 28	 86.55
IO	 20	 86.9833
IO	 26	 86.6833
IO	 34	 86.2167
IO	 0	 87.7
IO	 44	 85.7667
IO	 22	 87.0833
IO	 46	 85.4333
IO	 48	 85.45
