CPU	 1	 0.033325
CPU	 3	 0
CPU	 5	 0.016675
CPU	 7	 0.033325
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0.01665
CPU	 15	 0
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0.01665
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0
CPU	 41	 0.016675
CPU	 43	 0
CPU	 45	 0.016675
CPU	 47	 0.016675
CPU	 49	 0.01665
CPU	 51	 0.016675
CPU	 53	 0
CPU	 55	 0.016675
CPU	 57	 0.01665
CPU	 59	 0
CPU	 61	 0.016675
CPU	 63	 0.016675
CPU	 65	 0.21665
IO	 46	 1.53333
IO	 50	 1.68335
IO	 52	 1.85
IO	 54	 2
IO	 60	 2.1
CPU	 67	 0.033325
IO	 0	 8.33333
IO	 2	 8.41667
IO	 4	 8.53332
IO	 6	 8.66665
IO	 8	 8.73333
IO	 10	 8.8
IO	 12	 8.93332
IO	 16	 9.21668
IO	 18	 9.35
IO	 20	 9.51667
IO	 24	 9.6
IO	 30	 9.71665
IO	 44	 9.83333
IO	 56	 10
IO	 58	 10.1334
IO	 62	 10.2667
IO	 64	 10.4333
CPU	 69	 1.06668
CPU	 71	 0.05
CPU	 73	 0.016675
CPU	 75	 0.033325
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.016675
CPU	 83	 0.01665
CPU	 85	 0.016675
CPU	 87	 0.033325
CPU	 89	 0.016675
CPU	 91	 0.016675
CPU	 93	 0.01665
CPU	 95	 0
CPU	 97	 0.016675
CPU	 99	 0
CPU	 101	 0.01665
CPU	 103	 0
CPU	 105	 0
CPU	 107	 0.016675
CPU	 109	 0.01665
CPU	 111	 0.016675
CPU	 113	 0.016675
CPU	 115	 0.033325
CPU	 117	 0.016675
IO	 14	 9.1
IO	 48	 9.98333
IO	 22	 12.4167
IO	 26	 12.5167
IO	 28	 12.6667
IO	 32	 12.7833
IO	 34	 12.9
IO	 36	 13.0667
IO	 38	 13.2
IO	 40	 13.3667
IO	 66	 13.1333
IO	 104	 2.66668
CPU	 119	 0.01665
CPU	 121	 1.06668
CPU	 123	 0
CPU	 125	 0.016675
CPU	 127	 0.033325
CPU	 129	 0.016675
CPU	 131	 0.016675
IO	 68	 17.3667
IO	 70	 15.7333
IO	 74	 7.45
IO	 76	 7.55
IO	 80	 7.61667
IO	 82	 7.7
IO	 84	 7.76668
IO	 88	 7.9
IO	 90	 8.05
IO	 94	 8.06668
IO	 96	 8.18332
IO	 110	 8.63335
IO	 112	 8.75
IO	 116	 8.86668
CPU	 133	 0.03335
CPU	 135	 3.88333
CPU	 137	 0.05
CPU	 139	 0.01665
CPU	 141	 0.05
CPU	 143	 0.016675
CPU	 145	 0.016675
CPU	 147	 0.01665
CPU	 149	 0
CPU	 151	 0
CPU	 153	 0.016675
CPU	 155	 0.01665
CPU	 157	 0.016675
CPU	 159	 0.016675
CPU	 161	 0.01665
CPU	 163	 0.016675
CPU	 165	 0
CPU	 167	 0.01665
CPU	 169	 0.016675
CPU	 171	 0.016675
IO	 108	 8.53332
CPU	 173	 0.033325
IO	 158	 2.46667
IO	 98	 11.7
IO	 102	 11.8333
IO	 118	 11.7833
IO	 122	 9.31665
IO	 124	 9.48335
IO	 126	 9.61668
IO	 130	 9.71668
IO	 146	 3.45
IO	 150	 3.6
IO	 152	 3.73332
IO	 156	 8.26667
IO	 160	 8.35
IO	 162	 8.45
IO	 164	 8.6
IO	 166	 8.68332
IO	 170	 9
IO	 172	 9.16665
IO	 100	 18.6667
IO	 106	 18.8167
IO	 120	 19.0333
IO	 128	 16.6
IO	 134	 16.6333
IO	 142	 10.5667
CPU	 175	 0.01665
CPU	 177	 4.46668
CPU	 179	 0.016675
CPU	 181	 0.01665
CPU	 183	 0.016675
CPU	 185	 0
CPU	 187	 0.033325
CPU	 189	 0.05
CPU	 191	 0.016675
CPU	 193	 0.016675
CPU	 195	 0.016675
CPU	 197	 0.01665
CPU	 199	 0.016675
CPU	 201	 0.016675
CPU	 203	 0.01665
CPU	 205	 0
CPU	 207	 0.03335
CPU	 209	 0
IO	 154	 2.35
IO	 114	 18.95
IO	 148	 10.7333
IO	 168	 11.25
IO	 42	 31.6
IO	 72	 21.15
IO	 78	 21.2334
IO	 86	 21.2333
IO	 92	 21.35
IO	 132	 18.6
IO	 136	 12.5833
IO	 138	 12.65
IO	 140	 12.7
IO	 176	 21.35
IO	 180	 11.1667
IO	 182	 11.2333
IO	 184	 11.35
IO	 186	 11.5333
IO	 188	 11.65
IO	 190	 11.7833
IO	 192	 11.8833
IO	 196	 12.2166
IO	 200	 12.5
IO	 202	 12.6
IO	 208	 13.0833
IO	 198	 12.4167
IO	 204	 12.7834
IO	 206	 12.9833
IO	 178	 15.6333
IO	 194	 15.3833
IO	 144	 26.45
IO	 174	 72.6667
