CPU	 1	 0.1
CPU	 3	 0.06665
CPU	 5	 0.08335
CPU	 7	 0.06665
CPU	 9	 0.066675
CPU	 11	 0.066675
CPU	 13	 0.066675
CPU	 15	 0.066675
CPU	 17	 0.05
CPU	 19	 0.066675
CPU	 21	 0.05
CPU	 23	 0.066675
CPU	 25	 0.066675
CPU	 27	 0.06665
CPU	 29	 0.066675
CPU	 31	 0.066675
CPU	 33	 0.066675
CPU	 35	 0.066675
CPU	 37	 0.083325
CPU	 39	 0.06665
CPU	 41	 0.083325
CPU	 43	 0.06665
CPU	 45	 0.06665
CPU	 47	 0.083325
CPU	 49	 0.066675
CPU	 51	 0.066675
CPU	 53	 0.066675
CPU	 55	 0.1
CPU	 57	 0.066675
CPU	 59	 0.06665
CPU	 61	 0.066675
CPU	 63	 0.06665
CPU	 65	 0.066675
CPU	 67	 0.06665
CPU	 69	 0.1
CPU	 71	 0.1
CPU	 73	 0.08335
CPU	 75	 0.06665
CPU	 77	 0.083325
CPU	 79	 0.066675
CPU	 81	 0.06665
CPU	 83	 0.066675
CPU	 85	 0.083325
CPU	 87	 0.06665
CPU	 89	 0.08335
CPU	 91	 0.06665
CPU	 93	 0.08335
CPU	 95	 0.06665
CPU	 97	 0.08335
CPU	 99	 0.066675
IO	 0	 135.567
IO	 2	 135.533
IO	 4	 135.533
IO	 6	 135.517
IO	 8	 135.5
IO	 10	 135.467
IO	 12	 135.433
IO	 14	 135.4
IO	 16	 135.383
IO	 18	 135.35
IO	 20	 135.317
IO	 22	 135.267
IO	 24	 135.217
IO	 26	 135.183
IO	 28	 135.133
IO	 30	 135.067
IO	 32	 135.017
IO	 34	 134.967
IO	 36	 134.9
IO	 38	 134.833
IO	 40	 134.767
IO	 42	 134.7
IO	 44	 134.633
IO	 46	 134.567
IO	 48	 134.467
IO	 50	 134.383
IO	 52	 134.3
IO	 54	 134.217
IO	 56	 134.1
IO	 58	 134.017
IO	 60	 133.9
IO	 62	 133.8
IO	 64	 133.7
IO	 66	 133.6
IO	 68	 133.483
IO	 70	 133.35
IO	 72	 133.2
IO	 74	 133.1
IO	 76	 132.967
IO	 78	 132.85
IO	 80	 132.733
IO	 82	 132.617
IO	 84	 132.5
IO	 86	 132.4
IO	 88	 132.267
IO	 90	 132.183
IO	 92	 132.05
IO	 94	 131.917
IO	 96	 131.8
IO	 98	 131.667
