CPU	 1	 0.066675
CPU	 3	 0.06665
CPU	 5	 0.066675
CPU	 7	 0.05
CPU	 9	 0.05
CPU	 11	 0.066675
CPU	 13	 0.066675
CPU	 15	 0.066675
CPU	 17	 0.066675
CPU	 19	 0.06665
CPU	 21	 0.066675
CPU	 23	 0.06665
CPU	 25	 0.066675
CPU	 27	 0.116675
CPU	 29	 0.083325
CPU	 31	 0.06665
CPU	 33	 0.066675
CPU	 35	 0.066675
CPU	 37	 0.066675
CPU	 39	 0.066675
CPU	 41	 0.08335
CPU	 43	 0.066675
CPU	 45	 0.066675
CPU	 47	 0.06665
CPU	 49	 0.1
IO	 0	 93.7
IO	 2	 93.6667
IO	 4	 93.6333
IO	 6	 93.6
IO	 8	 93.5667
IO	 10	 93.5333
IO	 12	 93.4667
IO	 14	 93.4167
IO	 16	 93.35
IO	 18	 93.3
IO	 20	 93.2334
IO	 22	 93.1667
IO	 24	 93.1
IO	 26	 93.0167
IO	 28	 92.9167
IO	 30	 92.8333
IO	 32	 92.75
IO	 34	 92.6833
IO	 36	 92.5833
IO	 38	 92.4833
IO	 40	 92.4
IO	 42	 92.3
IO	 44	 92.1834
IO	 46	 92.0833
IO	 48	 91.9667
