CPU	 1	 0.05
CPU	 3	 0.066675
CPU	 5	 0.05
CPU	 7	 0.06665
CPU	 9	 0.05
CPU	 11	 0.06665
CPU	 13	 0.08335
CPU	 15	 0.06665
CPU	 17	 0.066675
CPU	 19	 0.08335
CPU	 21	 0.066675
CPU	 23	 0.05
CPU	 25	 0.083325
CPU	 27	 0.083325
CPU	 29	 0.083325
CPU	 31	 0.083325
CPU	 33	 0.08335
CPU	 35	 0.1
CPU	 37	 0.083325
CPU	 39	 0.1
CPU	 41	 0.06665
CPU	 43	 0.28335
CPU	 45	 0.2
CPU	 47	 0.233325
CPU	 49	 0.26665
CPU	 51	 0.233325
CPU	 53	 0.25
CPU	 55	 0.25
CPU	 57	 0.216675
CPU	 59	 0.216675
CPU	 61	 0.283325
CPU	 63	 0.233325
CPU	 65	 0.316675
CPU	 67	 0.2
CPU	 69	 0.18335
CPU	 71	 0.233325
CPU	 73	 0.4
CPU	 75	 0.283325
CPU	 77	 0.25
CPU	 79	 0.233325
CPU	 81	 0.166675
CPU	 83	 0.166675
CPU	 85	 0.25
CPU	 87	 0.15
CPU	 89	 0.216675
CPU	 91	 0.23335
CPU	 93	 0.15
CPU	 95	 0.18335
CPU	 97	 0.26665
CPU	 99	 0.216675
CPU	 101	 0.15
CPU	 103	 0.18335
CPU	 105	 0.15
CPU	 107	 0.16665
CPU	 109	 0.2
CPU	 111	 0.25
CPU	 113	 0.2
CPU	 115	 0.15
CPU	 117	 0.183325
CPU	 119	 0.2
CPU	 121	 0.283325
CPU	 123	 0.21665
CPU	 125	 0.25
CPU	 127	 0.183325
CPU	 129	 0.183325
CPU	 131	 0.183325
CPU	 133	 0.15
CPU	 135	 0.25
CPU	 137	 0.233325
CPU	 139	 0.183325
CPU	 141	 0.16665
CPU	 143	 0.266675
CPU	 145	 0.2
CPU	 147	 0.25
CPU	 149	 0.116675
CPU	 151	 0.166675
CPU	 153	 0.21665
CPU	 155	 0.21665
CPU	 157	 0.2
CPU	 159	 0.18335
CPU	 161	 0.18335
CPU	 163	 0.2
CPU	 165	 0.16665
CPU	 167	 0.183325
CPU	 169	 0.116675
CPU	 171	 0.25
CPU	 173	 0.16665
CPU	 175	 0.166675
CPU	 177	 0.25
CPU	 179	 0.28335
CPU	 181	 0.216675
CPU	 183	 0.28335
CPU	 185	 0.216675
CPU	 187	 0.26665
CPU	 189	 0.3
CPU	 191	 0.25
CPU	 193	 0.25
CPU	 195	 0.26665
CPU	 197	 0.26665
CPU	 199	 0.333325
IO	 0	 532.583
IO	 2	 532.7
IO	 4	 532.75
IO	 6	 532.867
IO	 8	 533.017
IO	 10	 533.1
IO	 12	 533.15
IO	 14	 533.233
IO	 16	 533.383
IO	 18	 533.5
IO	 20	 533.583
IO	 22	 533.7
IO	 24	 533.817
IO	 26	 533.9
IO	 28	 534
IO	 30	 534.083
IO	 32	 534.133
IO	 34	 534.2
IO	 36	 534.233
IO	 38	 534.317
IO	 40	 534.367
IO	 42	 534.417
IO	 44	 534.233
IO	 46	 534.117
IO	 48	 533.983
IO	 50	 533.817
IO	 52	 533.683
IO	 54	 533.517
IO	 56	 533.533
IO	 58	 533.2
IO	 60	 533.017
IO	 62	 532.883
IO	 64	 532.65
IO	 66	 532.4
IO	 68	 532.267
IO	 70	 532.083
IO	 72	 531.883
IO	 74	 531.733
IO	 76	 531.283
IO	 78	 531.05
IO	 80	 530.817
IO	 82	 530.65
IO	 84	 530.433
IO	 86	 530.15
IO	 88	 530
IO	 90	 529.8
IO	 92	 529.65
IO	 94	 529.45
IO	 96	 529.267
IO	 98	 529
IO	 100	 528.75
IO	 102	 528.533
IO	 104	 528.267
IO	 106	 528.167
IO	 108	 528.05
IO	 110	 527.9
IO	 112	 527.65
IO	 114	 527.367
IO	 116	 527.2
IO	 118	 527.05
IO	 120	 526.783
IO	 122	 526.4
IO	 124	 526.117
IO	 126	 525.817
IO	 128	 525.6
IO	 130	 525.417
IO	 132	 525.2
IO	 134	 525
IO	 136	 524.633
IO	 138	 524.3
IO	 140	 524
IO	 142	 523.783
IO	 144	 523.45
IO	 146	 523.067
IO	 148	 522.633
IO	 150	 522.383
IO	 152	 522.067
IO	 154	 521.717
IO	 156	 521.433
IO	 158	 521.167
IO	 160	 520.817
IO	 162	 520.517
IO	 164	 520.2
IO	 166	 519.917
IO	 168	 519.617
IO	 170	 519.367
IO	 172	 519.183
IO	 174	 518.817
IO	 176	 518.533
IO	 178	 518.2
IO	 180	 517.75
IO	 182	 517.35
IO	 184	 516.933
IO	 186	 516.533
IO	 188	 516.067
IO	 190	 515.583
IO	 192	 515.083
IO	 194	 514.633
IO	 196	 514.25
IO	 198	 513.783
