CPU	 7	 0.066675
CPU	 3	 0.06665
CPU	 5	 0.116675
CPU	 1	 0.066675
CPU	 11	 0.066675
CPU	 9	 0.05
CPU	 13	 0.066675
CPU	 19	 0.066675
CPU	 15	 0.15
CPU	 17	 0.166675
CPU	 21	 0.1
CPU	 25	 0.13335
CPU	 27	 0.066675
CPU	 23	 0.066675
CPU	 33	 0.066675
CPU	 31	 0.066675
CPU	 29	 0.083325
CPU	 39	 0.18335
CPU	 35	 0.1
CPU	 41	 0.1
CPU	 37	 0.08335
CPU	 43	 0.083325
CPU	 45	 0.08335
CPU	 47	 0.116675
CPU	 49	 0.066675
CPU	 51	 0.13335
CPU	 53	 0.05
CPU	 55	 0.216675
CPU	 57	 0.116675
CPU	 59	 0.083325
CPU	 61	 0.1
CPU	 63	 0.066675
CPU	 65	 0.08335
CPU	 67	 0.06665
CPU	 71	 0.116675
CPU	 73	 0.083325
CPU	 69	 0.25
CPU	 75	 0.066675
CPU	 77	 0.066675
CPU	 87	 0.1
CPU	 83	 0.08335
CPU	 81	 0.083325
CPU	 79	 0.18335
CPU	 89	 0.06665
CPU	 85	 0.116675
CPU	 91	 0.1
CPU	 95	 0.21665
CPU	 97	 0.1
CPU	 99	 0.06665
CPU	 93	 0.133325
CPU	 101	 0.066675
CPU	 103	 0.06665
CPU	 105	 0.083325
CPU	 107	 0.133325
CPU	 109	 0.1
CPU	 111	 0.083325
CPU	 117	 0.083325
CPU	 113	 0.166675
CPU	 115	 0.066675
CPU	 119	 0.08335
CPU	 121	 0.1
CPU	 123	 0.05
CPU	 125	 0.06665
CPU	 129	 0.066675
CPU	 127	 0.08335
CPU	 131	 0.083325
CPU	 133	 0.08335
CPU	 139	 0.083325
CPU	 135	 0.066675
CPU	 141	 0.066675
CPU	 137	 0.15
CPU	 143	 0.116675
CPU	 147	 0.1
CPU	 145	 0.116675
CPU	 151	 0.05
CPU	 149	 0.15
CPU	 155	 0.1
CPU	 159	 0.11665
CPU	 153	 0.11665
CPU	 163	 0.06665
CPU	 157	 0.116675
CPU	 161	 0.1
CPU	 165	 0.31665
CPU	 167	 0.083325
CPU	 169	 0.066675
CPU	 171	 0.06665
CPU	 173	 0.183325
CPU	 179	 0.183325
CPU	 175	 0.333325
CPU	 181	 0.083325
CPU	 177	 0.05
CPU	 183	 0.083325
CPU	 187	 0.15
CPU	 189	 0.066675
CPU	 185	 0.083325
CPU	 193	 0.1
CPU	 191	 0.066675
CPU	 197	 0.15
CPU	 195	 0.083325
CPU	 199	 0.133325
IO	 10	 377.267
IO	 6	 378.517
IO	 18	 383.717
IO	 48	 382.933
IO	 16	 387.317
IO	 34	 388.983
IO	 38	 389.233
IO	 50	 388.633
IO	 0	 391.233
IO	 26	 390.167
IO	 20	 390.7
IO	 2	 391.317
IO	 4	 391.567
IO	 134	 383.767
IO	 78	 388.45
IO	 70	 389.167
IO	 52	 391.183
IO	 22	 392.717
IO	 14	 393.083
IO	 32	 392.3
IO	 94	 389.467
IO	 40	 392.983
IO	 144	 385.417
IO	 56	 392.683
IO	 54	 392.65
IO	 64	 392.333
IO	 84	 390.767
IO	 188	 382.433
IO	 122	 388.367
IO	 60	 393.2
IO	 44	 394.683
IO	 8	 397
IO	 124	 389.683
IO	 74	 393.633
IO	 100	 391.417
IO	 96	 391.933
IO	 80	 392.75
IO	 68	 393.95
IO	 46	 395.533
IO	 76	 393.85
IO	 90	 392.833
IO	 86	 392.933
IO	 36	 396.85
IO	 182	 385.75
IO	 30	 396.783
IO	 66	 394.8
IO	 62	 395.3
IO	 24	 397.517
IO	 136	 389.967
IO	 114	 392
IO	 108	 392.4
IO	 130	 390.633
IO	 142	 389.283
IO	 112	 392.233
IO	 28	 398.183
IO	 88	 394.283
IO	 126	 391.717
IO	 82	 395.133
IO	 120	 392.133
IO	 58	 396.817
IO	 158	 389.167
IO	 106	 393.417
IO	 12	 399.483
IO	 166	 388.6
IO	 184	 387.233
IO	 132	 391.583
IO	 104	 393.833
IO	 102	 393.8
IO	 172	 388.433
IO	 190	 387.183
IO	 42	 398.5
IO	 110	 394.017
IO	 154	 390.05
IO	 72	 396.8
IO	 140	 391.45
IO	 138	 391.5
IO	 150	 390.45
IO	 146	 391.367
IO	 168	 389.617
IO	 170	 389.267
IO	 198	 387.233
IO	 180	 388.417
IO	 196	 387.333
IO	 118	 393.717
IO	 160	 390.233
IO	 116	 394.1
IO	 152	 390.9
IO	 192	 387.75
IO	 128	 393.467
IO	 164	 390.15
IO	 178	 389.133
IO	 98	 395.617
IO	 186	 388.867
IO	 92	 396.05
IO	 148	 391.9
IO	 174	 389.683
IO	 156	 391.2
IO	 176	 389.7
IO	 162	 390.767
IO	 194	 388.167
