CPU	 1	 0.083325
CPU	 3	 0.05
CPU	 5	 0.05
CPU	 7	 0.033325
CPU	 9	 0.05
CPU	 11	 0.066675
CPU	 13	 0.05
CPU	 15	 0.08335
CPU	 17	 0.06665
CPU	 19	 0.066675
CPU	 21	 0.06665
CPU	 23	 0.05
CPU	 25	 0.05
CPU	 27	 0.066675
CPU	 29	 0.066675
CPU	 31	 0.06665
CPU	 33	 0.06665
CPU	 35	 0.066675
CPU	 37	 0.083325
CPU	 39	 0.083325
CPU	 41	 0.083325
CPU	 43	 0.083325
CPU	 45	 0.08335
CPU	 47	 0.066675
CPU	 49	 0.066675
CPU	 51	 0.083325
CPU	 53	 0.08335
CPU	 55	 0.066675
CPU	 57	 0.083325
CPU	 59	 0.1
CPU	 61	 0.083325
CPU	 63	 0.083325
CPU	 65	 0.083325
CPU	 67	 0.08335
CPU	 69	 0.083325
CPU	 71	 0.1
CPU	 73	 0.083325
CPU	 75	 0.066675
CPU	 77	 0.1
CPU	 79	 0.06665
CPU	 81	 0.08335
CPU	 83	 0.083325
CPU	 85	 0.08335
CPU	 87	 0.06665
CPU	 89	 0.066675
CPU	 91	 0.133325
CPU	 93	 0.116675
CPU	 95	 0.116675
CPU	 97	 0.1
CPU	 99	 0.116675
IO	 0	 218.083
IO	 2	 218.083
IO	 4	 218.05
IO	 6	 218.067
IO	 8	 218.05
IO	 10	 218.05
IO	 12	 218.017
IO	 14	 218.017
IO	 16	 217.983
IO	 18	 217.967
IO	 20	 217.933
IO	 22	 217.917
IO	 24	 217.867
IO	 26	 217.85
IO	 28	 217.8
IO	 30	 217.767
IO	 32	 217.7
IO	 34	 217.65
IO	 36	 217.6
IO	 38	 217.533
IO	 40	 217.45
IO	 42	 217.383
IO	 44	 217.3
IO	 46	 217.233
IO	 48	 217.15
IO	 50	 217.067
IO	 52	 216.983
IO	 54	 216.883
IO	 56	 216.8
IO	 58	 216.683
IO	 60	 216.567
IO	 62	 216.45
IO	 64	 216.35
IO	 66	 216.233
IO	 68	 216.133
IO	 70	 216.017
IO	 72	 215.917
IO	 74	 215.8
IO	 76	 215.7
IO	 78	 215.6
IO	 80	 215.467
IO	 82	 215.383
IO	 84	 215.267
IO	 86	 215.133
IO	 88	 215
IO	 90	 214.9
IO	 92	 214.733
IO	 94	 214.567
IO	 96	 214.4
IO	 98	 214.267
