CPU	 1	 0.05
CPU	 3	 0.066675
CPU	 5	 0.06665
CPU	 7	 0.05
CPU	 9	 0.05
CPU	 11	 0.066675
CPU	 13	 0.03335
CPU	 15	 0.066675
CPU	 17	 0.05
CPU	 19	 0.066675
CPU	 21	 0.05
CPU	 23	 0.066675
CPU	 25	 0.06665
CPU	 27	 0.066675
CPU	 29	 0.066675
CPU	 31	 0.06665
CPU	 33	 0.066675
CPU	 35	 0.1
CPU	 37	 0.06665
CPU	 39	 0.06665
CPU	 41	 0.06665
CPU	 43	 0.06665
CPU	 45	 0.06665
CPU	 47	 0.06665
CPU	 49	 0.06665
IO	 0	 126.117
IO	 2	 126.117
IO	 4	 126.083
IO	 6	 126.083
IO	 8	 126.083
IO	 10	 126.067
IO	 12	 126.05
IO	 14	 126.017
IO	 16	 125.967
IO	 18	 125.917
IO	 20	 125.9
IO	 22	 125.85
IO	 24	 125.817
IO	 26	 125.75
IO	 28	 125.7
IO	 30	 125.633
IO	 32	 125.583
IO	 34	 125.517
IO	 36	 125.417
IO	 38	 125.333
IO	 40	 125.267
IO	 42	 125.167
IO	 44	 125.083
IO	 46	 124.967
IO	 48	 124.883
